VisitNum,FieldNum,StationNum,VisitType,VisitDate,VisitYear,StationLength,DataSource,Project,SampleType,GPSFileName,LatLongNum,CollDate,CollTime,CollTimeDup,Spacing,ChanCon,SampleID,Comments,VisitResult,VisitResultReason,AssessmentStatus,AssessmentStatusReason,Flow,QHEI,FHR,MSHA,FishSampleCrew,HabitatCrew,DateEntered,VisitNumOld,Source,TapeDown
20120537,12UM025,2134525008,bugs,8/1/2012,2012,,MPCA,IWM,BIO,,,,,,,OC,,,Replicate,Replicate: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20120538,12UM038,2134524789,bugs,8/1/2012,2012,,MPCA,IWM,BIO,,,,,,,OC,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20120539,12UM063,2134524870,bugs,8/1/2012,2012,,MPCA,class7,,,,,,,,OC,,Landslides on side w/corn planted to edge of bank.,Reportable,Reportable: Sufficient and representative sample collected,Not Assessable,Class7/Limited Resource Waters,,,,,,,,,,
20120540,99UM070,2752,bugs,8/2/2012,2012,,MPCA,IWM,,,,,,,,NA,,"Sampled nice riffle, may be upstream of reach though.",Replicate,Replicate: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20120541,12UM071,2134524875,bugs,8/2/2012,2012,,MPCA,IWM,,,,,,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20120542,12UM026,2134525009,bugs,8/2/2012,2012,,MPCA,IWM,BIO,,,,,,,OC,,"Not much habitat to sample, water level is low. No flow.",Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20120543,12UM002,2134524852,bugs,8/2/2012,2012,,MPCA,IWM,BIO,,,,,,,OC,,Heavy periphyton growth on riprap.,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20120544,12UM014,2134524851,bugs,8/2/2012,2012,,MPCA,IWM,BIO,,,,,,,OC,,Rock was present but covered in loosely attached/unattached algae. No flow.,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20120545,12UM031,2134525015,bugs,8/2/2012,2012,,MPCA,IWM,BIO,,,,,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20120546,12UM001,2134525010,bugs,8/2/2012,2012,,MPCA,IWM,BIO,,,,,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20120547,12UM009,2134525012,bugs,8/14/2012,2012,,MPCA,IWM,BIO,,,,,,,NA,,"Rocks with flow very shallow, rocks with depth very stagnant.",Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20120549,12UM028,2134525013,bugs,8/14/2012,2012,,MPCA,IWM,BIO,,,,,,,NA,,"Stream overwidened, now starting to transition to stage IV and V?",Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20120551,12UM037,2134525021,bugs,8/14/2012,2012,,MPCA,IWM,BIO,,,,,,,NA,,Extensive algal growth on aquatic macrophytes; golf course just upstream.,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20120552,99UM075,3237,bugs,8/13/2012,2012,,MPCA,MDA,,,,,,,,OC,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20120553,99UM074,3236,bugs,8/13/2012,2012,,MPCA,MDA,,,,,,,,NA,,"Unique stream, natural limestone and manmade cobblestone bank and substrate in places. Manmade and natural waterfalls.",Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20120554,12LM037,2134524955,bugs,8/13/2012,2012,,MPCA,IWM,BIO,,,,,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20120555,12LM106,2134525049,bugs,8/13/2012,2012,,MPCA,IWM,BIO,,,,,,,NA,,"~10m of debris jam just upstream of X. A lot of junk in the stream including barrels, one steel and on plastic.",Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20120556,12LM003,2134524896,bugs,8/13/2012,2012,,MPCA,IWM,WQ,,,,,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20120557,12UM032,2134525016,bugs,8/14/2012,2012,,MPCA,IWM,BIO,,,,,,,OC,,Extensive algal growth on macrophytes. Mucky substrate.,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20120568,12UM149,2134525047,bugs,9/6/2012,2012,500,MPCA,IWM,BIO,,10724,,,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20121004,12UM145,2134525042,fish,7/11/2012,2012,213,MPCA,stressor ID,,,10720,,1/0/1900,,15,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,73.80000305,"CA, BL, AP, MH, JC","AP, MH, JC",,5328,Anderson,15.8
20121005,09UM041,2134524319,fish,7/10/2012,2012,218,MPCA,stressor ID,,,10397,,1/0/1900,,15,NA,,Saw 2 Burbot that did not get sampled approx. 2m DS of site.  These fish were sitting in the middle of the channel in sand and swam DS before we started sampling.,Replicate,Replicate: Sufficient and representative sample collected,Assessable,,,,,51.5,"CA, BL, AP, MH, JC","CA, BL, JC",,5329,Anderson,21.95
20121006,12UM147,2134525044,fish,7/9/2012,2012,484,MPCA,stressor ID,,12UM147X,10722,,1/0/1900,,38.5,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,63,"CA, BL, AP, MH, JC","BL, MH, AP",,5330,Anderson,
20121007,11UM034,2134524555,fish,7/10/2012,2012,149,MPCA,IWM,BIO,,10446,,1/0/1900,,11.5,NA,,"Wasn't able to fish 20 m due to fallen trees.  However, sample representative of the population, very few fish visable.",Replicate,Replicate: Sufficient and representative sample collected,Assessable,,,,,67.15000153,"CA, MH","BL, AP, JC",,5331,Anderson,4.9
20121011,09UM032,2134524311,fish,7/10/2012,2012,151,MPCA,stressor ID,,,10396,,1/0/1900,,11.5,NA,,Proposed use class change (cold to warm) rescinded at this time (6/14).,Replicate,Replicate: Sufficient and representative sample collected,Assessable,,,,,55.15000153,"CA, BL","AP, MH, JC",,5335,Anderson,5.33
20121013,11UM030,2134525007,fish,7/12/2012,2012,500,MPCA,IWM,BIO,,10445,,1/0/1900,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,64,"CA, BL, AP, MH, JC",,,5337,Anderson,3.5
20121014,11UM005,2134525002,fish,8/8/2012,2012,500,MPCA,IWM,BIO,,10440,,1/0/1900,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,72,"CA, NM",,,5338,Anderson,18.91
20121017,11UM019,2134525004,fish,8/7/2012,2012,500,MPCA,IWM,WQ,11UM019X,10442,,1/0/1900,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,69,"CA, NM",,,5339,Anderson,11.29
20121018,11UM025,2134525006,fish,8/6/2012,2012,500,MPCA,IWM,BIO,11UM025X,10444,,1/0/1900,,,NA,,Water chem samples (bottles)  were taken the following morning on 8/7/12.,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,56.40000153,"CA, NM",,,5340,Anderson,8.72
20121022,12UM139,2134524986,fish,7/12/2012,2012,150,MPCA,IWM,BIO,,10715,,1/0/1900,,,NA,,,Replicate,Replicate: Sufficient and representative sample collected,Assessable,,,,,78.30000305,"KK, CD",,,5344,Anderson,4.5
20121023,09UM085,117281438,fish,7/11/2012,2012,150,MPCA,IWM,BIO,,10399,,1/0/1900,,75,NA,,,Replicate,Replicate: Sufficient and representative sample collected,Assessable,,,,,66.5,"KK, CD",,,5345,Anderson,7.95
20121024,12UM096,2134524796,fish,7/10/2012,2012,150,MPCA,IWM,BIO,,10683,,1/0/1900,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,87.90000153,"KK, CD",,,5346,Anderson,
20121025,12UM133,2134524981,fish,7/12/2012,2012,150,MPCA,IWM,BIO,,10711,,1/0/1900,,,NA,,Didn't get time fished recorded.,Replicate,Replicate: Sufficient and representative sample collected,Assessable,,,,,63.79999924,"KK, CD",,,5347,Anderson,1.99
20121026,12UM132,2134524980,fish,7/11/2012,2012,175,MPCA,IWM,BIO,,10710,,1/0/1900,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,60,"KK, CD",,,5348,Anderson,4.2
20121031,11UM010,2134524531,fish,8/13/2012,2012,297,MPCA,IWM,BIO,,10441,,1/0/1900,,,NA,,,Replicate,Replicate: Sufficient and representative sample collected,Assessable,,,,,74.55000305,"KK, MH, AP, CH, JC",,,5355,Anderson,12.55
20121032,12UM149,2134525047,fish,9/6/2012,2012,500,MPCA,IWM,BIO,,10724,,1/0/1900,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,70.80000305,"DD, CA, NM, AP, JN",,,5356,Anderson,
20121033,12UM115,2134524983,fish,9/6/2012,2012,500,MPCA,IWM,WQ,,10696,,1/0/1900,,,NA,,HACH meter not working. Did not get water chemistry readings.,Replicate,Reportable: Sufficient and representative sample collected,Assessable,,,,,63.75,"JS, TD, AL, BL, CJ",,,5357,Anderson,8.31
20121041,12UM089,2134524806,fish,7/3/2012,2012,500,MPCA,IWM,WQ,,10679,,1/0/1900,,,NA,,No fish sampled during mid channel pass.,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,40,"AP, JC, KK, DD",,,5322,Dollinger,
20121042,12UM113,2134524810,fish,7/2/2012,2012,500,MPCA,IWM,FC,,10694,,1/0/1900,,,OC,,Low dissolved oxygen at time of sample.,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,46.79999924,"AP, JC, KK, DD",,,5323,Dollinger,
20121043,12UM118,2134524966,fish,7/16/2012,2012,500,MPCA,IWM,WQ,,10699,,1/0/1900,,,NA,,Freshwater sponge present.,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,68,"TD, CD, JN, NM, CH",,,5324,Dollinger,
20121044,12UM128,2134524977,fish,8/7/2012,2012,350,MPCA,IWM,BIO,,10707,,1/0/1900,,,NA,,Site has abundant vegetation and gravel substrate.,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,59,"MH, JN, JC, DD, EM",,,5325,Dollinger,
20121045,00UM017,3178,fish,7/31/2012,2012,500,MPCA,IWM,BIO,,10355,,1/0/1900,,,NA,,,Replicate,Replicate: Sufficient and representative sample collected,Assessable,,,,,75.80000305,"DD, MH, JN, CH, CD",,,5326,Dollinger,9.5
20121047,00UM074,3326,fish,8/8/2012,2012,500,MPCA,IWM,BIO,,10361,,1/0/1900,,,NA,,Sampled 358 meters due to deep pools upstream of X.,Replicate,Replicate: Sufficient and representative sample collected,Assessable,,,,,64.69999695,"JN, MH, EM, JC, DD",,,5328,Dollinger,13.3
20121048,12UM117,2134524967,fish,8/6/2012,2012,500,MPCA,IWM,WQ,,10698,,1/0/1900,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,76.80000305,"DD, MH, JN, EM, JC",,,5329,Dollinger,
20121049,11UM024,2134525005,fish,8/8/2012,2012,500,MPCA,IWM,BIO,,10443,,1/0/1900,,,NA,,No tape down taken.,Replicate,Replicate: Sufficient and representative sample collected,Assessable,,,,,49.40000153,"MH, DD, JC, EM, JN",,,5330,Dollinger,
20121050,00UM076,3314,fish,8/9/2012,2012,500,MPCA,IWM,WQ,,10362,,1/0/1900,,,NA,,,Replicate,Replicate: Sufficient and representative sample collected,Assessable,,,,,58.5,"JC, JN, DD, MH, EM",,,5331,Dollinger,9.09
20121051,12UM120,2134524975,fish,8/1/2012,2012,210,MPCA,IWM,BIO,,10701,,1/0/1900,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,43,"MH, CH, DD, CD, JN",,,5332,Dollinger,
20121052,12UM090,2134524795,fish,7/24/2012,2012,420,MPCA,IWM,WQ,,10680,,1/0/1900,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,38,"DD, MH, JN",,,5333,Dollinger,7.82
20121054,12UM119,2134524970,fish,8/1/2012,2012,500,MPCA,IWM,BIO,,10700,,1/0/1900,,,NA,,Great site - abundant habitat and good channel development.,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,79.09999847,"CD, CH, DD, MH, JN",,,5335,Dollinger,
20121055,12UM121,2134524969,fish,7/24/2012,2012,262,MPCA,IWM,BIO,,10702,,1/0/1900,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,57.09999847,"NM, AP, MH, JC, EM",,,5336,Dollinger,4.65
20121056,12UM131,2134524979,fish,7/31/2012,2012,500,MPCA,IWM,BIO,,10709,,1/0/1900,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,76,"DD, MH, CD, CH, JN",,,5337,Dollinger,16.9
20121057,12UM135,2134524974,fish,8/2/2012,2012,350,MPCA,IWM,BIO,,10713,,1/0/1900,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,57,"DD, MH, JN, CD, CH",,,5338,Dollinger,9.35
20121058,12UM102,2134524987,fish,7/25/2012,2012,210,MPCA,IWM,BIO,,10686,,1/0/1900,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,72.19999695,"NM, AP, MA, SN, JC, EM",,,5339,Dollinger,8.5
20121059,12UM112,2134524811,fish,8/28/2012,2012,500,MPCA,IWM,BIO,,10693,,1/0/1900,,,OC,,No suitable location for tape down. Finished site in complete darkness. Forgot Hach meter - use water chem data from next day visit.,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,54,"JN, AP, DD",,,5340,Dollinger,
20121060,12UM124,2134524972,fish,8/27/2012,2012,420,MPCA,IWM,BIO,,10704,,1/0/1900,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,45,"JN, DD, AP",,,5341,Dollinger,3.9
20121061,12UM088,2134524798,fish,8/29/2012,2012,385,MPCA,IWM,WQ,,10678,,1/0/1900,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,58.09999847,"JN, AP, DD",,,5342,Dollinger,
20121062,12UM106,2134524803,fish,9/4/2012,2012,150,MPCA,IWM,BIO,,10688,,1/0/1900,,,NA,,,Replicate,Replicate: Sufficient and representative sample collected,Assessable,,,,,57,"DD, NM",,,5343,Dollinger,
20121065,09UM084,117281437,fish,7/10/2012,2012,185,MPCA,IWM,BIO,,10398,,1/0/1900,,,NA,,To top center of upstream side culvert. Top of cement. Blue paint mark.,Replicate,Replicate: Sufficient and representative sample collected,Assessable,,,,,83,"KK,CD",,,5325,Klimek,6.11
20121066,12UM094,2134524988,fish,7/10/2012,2012,210,MPCA,IWM,BIO,,10682,,1/0/1900,,,NA,,Tape down to top center of cement culvert on RB side. Blue paint mark.,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,75.69999695,"KK,CD",,,5326,Klimek,5.66
20121067,99UM042,2695,fish,7/11/2012,2012,150,MPCA,IWM,BIO,,10733,,1/0/1900,,,NA,,Old sloughing banks. It appears that this may have been caused by this being  actively pastured at one time or another. Seems to be recovering.,Replicate,Replicate: Low sample size (<25 fish),Assessable,,,,,50.5,"KK,CD",,,5327,Klimek,5.1
20121080,12UM133,2134524981,fish,6/12/2012,2012,150,MPCA,IWM,BIO,,10711,,1/0/1900,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,61.5,,,,5322,Krammy,
20121081,12UM139,2134524986,fish,6/11/2012,2012,150,MPCA,IWM,BIO,,10715,,1/0/1900,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,69.5,DD AM,,,5323,Krammy,4.33
20121082,12UM140,2134524985,fish,6/12/2012,2012,158,MPCA,IWM,BIO,,10716,,1/0/1900,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,47.5,DD AM,,,5324,Krammy,5
20121083,12UM106,2134524803,fish,6/12/2012,2012,150,MPCA,IWM,BIO,,10688,,1/0/1900,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,61,DD AM,,,5325,Krammy,
20121100,12UM129,2134524978,fish,8/20/2012,2012,150,MPCA,IWM,BIO,,10708,,1/0/1900,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,63.5,"AL,JC",,,5347,Lueck,7.4
20121110,11UM024,2134525005,fish,7/5/2012,2012,500,MPCA,IWM,BIO,,10443,,1/0/1900,,,NA,,"Sand dominated - a couple deep runs, but little pool habitat. Cattail riparian vegitation in places - moderate flow - a few few deep spots could not be fished.",Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,40,"JS, AP, EM, JN, CD",,,5325,Lundeen,12.8
20121111,00UM076,3314,fish,7/6/2012,2012,500,MPCA,IWM,WQ,,10362,,1/0/1900,,,NA,,,Replicate,Replicate: Sufficient and representative sample collected,Assessable,,,,,63.79999924,"JS, AP, EM, JN, CD",,,5326,Lundeen,9.2
20121112,12UM107,2134524804,fish,8/21/2012,2012,150,MPCA,IWM,BIO,,10689,,1/0/1900,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,63.20000076,"AL, JC",,,5324,Lundeen,3.4
20121126,12UM116,2134524965,fish,6/18/2012,2012,500,MPCA,IWM,WQ,12UM116X,10697,,1/0/1900,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,57.5,"DD, MH, JC, CD, JN",,,12,Mielke,5.81
20121127,12UM115,2134524983,fish,6/18/2012,2012,500,MPCA,IWM,WQ,12UM115X,10696,,1/0/1900,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,52.5,"DD, MH, CD, JN, JC",,,13,Mielke,8.37
20121128,12UM123,2134524971,fish,6/18/2012,2012,350,MPCA,IWM,BIO,12UM123X,10703,,1/0/1900,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,41,"NM, CA",,,14,Mielke,
20121142,10UM070,117281618,fish,7/11/2012,2012,168,MPCA,stressor ID,,10UM070X,8692,,1/0/1900,,11.5,NA,,,Replicate,Replicate: Sufficient and representative sample collected,Assessable,,,,,56.75,"NM, JN","MM, CH",,28,Mielke,3.11
20121143,10UM103,117281640,fish,7/10/2012,2012,153,MPCA,stressor ID,,10UM103X,10409,,1/0/1900,,11.5,NA,,Tape Down Not Available,Replicate,Replicate: Low sample size (<25 fish),Assessable,,,,,65,"MM, CH","NM, JN",,29,Mielke,
20121144,11UM001,2134524453,fish,7/12/2012,2012,500,MPCA,IWM,FC,11UM001X,10438,,1/0/1900,,,NA,,Wide river,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,63.15000153,"NM, MM, CH",,,30,Mielke,14.3
20121145,11UM045,2134524561,fish,7/10/2012,2012,160,MPCA,IWM,BIO,11UM045X,10447,,1/0/1900,,11.5,OC,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,52.75,"NM, JN","MM, CH",,31,Mielke,3.7
20121146,11UM065,2134524618,fish,7/11/2012,2012,150,MPCA,IWM,BIO,11UM065X,10448,,1/0/1900,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,45.5,"MM, CH",,,32,Mielke,4.97
20121147,11UM067,2134524620,fish,7/11/2012,2012,150,MPCA,IWM,BIO,,10321,,1/0/1900,,,OC,,No tape-down taken.,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,59.5,"NM, JN",,,33,Mielke,
20121148,12UM146,2134525043,fish,6/18/2012,2012,150,MPCA,stressor ID,,,10721,,1/0/1900,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,72,"AP, EM",,,5322,Petersen,
20121151,12UM089,2134524806,fish,8/20/2012,2012,500,MPCA,IWM,WQ,,10679,,1/0/1900,,,NA,,,Replicate,Replicate: Sufficient and representative sample collected,Assessable,,,,,48,"CA, NM, MH",,,5325,Petersen,
20121152,12UM114,2134524968,fish,8/22/2012,2012,500,MPCA,IWM,FC,,10695,,1/0/1900,,,NA,,US side of bridge. Blue paint **No fish contaminents were collected on 8/22/12. Possibly try using the MB to boat further US and locate habitat for larger fish,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,67.19999695,,,,5326,Petersen,17.3
20121153,12UM113,2134524810,fish,8/21/2012,2012,500,MPCA,IWM,FC,,10694,,1/0/1900,,,OC,,,Replicate,Reportable: Sufficient and representative sample collected,Assessable,,,,,59.90000153,DD,,,5327,Petersen,
20121154,12UM127,2134524976,fish,7/23/2012,2012,280,MPCA,IWM,BIO,,10706,,1/0/1900,1/0/1900,,NA,,Middle of DS side of culvert. After sampling it seems that we should resample when it drops another 1-2 ft.,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,53,,,,5328,Petersen,2.98
