FishSampleID_IDNR,FishSpeciesCode_IDNR,TaxonSortID,Common_Name,CountOfIndividuals,GearRun_IDNR
21111,CAP,46,common carp,4,1ES
21111,CMS,71,common shiner,1,1ES
21111,SFS,76,spotfin shiner,9,1ES
21111,BLS,82,bluntnose minnow,1,1ES
21111,SAS,95,sand shiner,20,1ES
21111,ULL,107,quillback,4,1ES
21111,RVC,108,river carpsucker,5,1ES
21111,GOR,121,golden redhorse,7,1ES
21111,SVR,122,silver redhorse,4,1ES
21111,JOD,191,johnny darter,2,1ES
21112,NOP,40,northern pike,2,1BE
21112,CAP,46,common carp,1,1BE
21112,SFS,76,spotfin shiner,102,1BE
21112,BLS,82,bluntnose minnow,1,1BE
21112,SAS,95,sand shiner,6,1BE
21112,ULL,107,quillback,2,1BE
21112,RVC,108,river carpsucker,1,1BE
21112,HFC,109,highfin carpsucker,1,1BE
21112,WHS,111,white sucker,5,1BE
21112,NHS,116,northern hog sucker,27,1BE
21112,SHR,119,shorthead redhorse,34,1BE
21112,BLR,120,black redhorse,3,1BE
21112,GOR,121,golden redhorse,13,1BE
21112,SVR,122,silver redhorse,1,1BE
21112,CCF,123,channel catfish,3,1BE
21112,STC,129,stonecat,1,1BE
21112,ROB,165,rock bass,11,1BE
21112,SMB,168,smallmouth bass,17,1BE
21112,GSF,170,green sunfish,1,1BE
21112,BLG,173,bluegill,4,1BE
21112,LOP,187,logperch,1,1BE
21112,BAD,195,banded darter,1,1BE
21113,GZS,20,gizzard shad,1,1BE
21113,CAP,46,common carp,3,1BE
21113,HOC,52,hornyhead chub,1,1BE
21113,RDS,72,redfin shiner,1,1BE
21113,SFS,76,spotfin shiner,176,1BE
21113,BLS,82,bluntnose minnow,25,1BE
21113,SAS,95,sand shiner,19,1BE
21113,ULL,107,quillback,2,1BE
21113,RVC,108,river carpsucker,4,1BE
21113,HFC,109,highfin carpsucker,3,1BE
21113,NHS,116,northern hog sucker,11,1BE
21113,SHR,119,shorthead redhorse,35,1BE
21113,BLR,120,black redhorse,10,1BE
21113,GOR,121,golden redhorse,45,1BE
21113,SVR,122,silver redhorse,4,1BE
21113,CCF,123,channel catfish,4,1BE
21113,BRS,146,brook silverside,5,1BE
21113,ROB,165,rock bass,20,1BE
21113,LMB,166,largemouth bass,1,1BE
21113,SMB,168,smallmouth bass,43,1BE
21113,GSF,170,green sunfish,17,1BE
21113,BLG,173,bluegill,23,1BE
21113,ORS,177,orangespotted sunfish,1,1BE
21113,BAD,195,banded darter,1,1BE
21113,FRD,207,freshwater drum,3,1BE
21114,CAP,46,common carp,6,1ES
21114,CRC,50,creek chub,9,1ES
21114,CMS,71,common shiner,3,1ES
21114,SFS,76,spotfin shiner,1,1ES
21114,BLS,82,bluntnose minnow,23,1ES
21114,RYS,97,rosyface shiner,2,1ES
21114,WHS,111,white sucker,23,1ES
21114,BLT,143,blackstripe topminnow,61,1ES
21114,BKS,149,brook stickleback,2,1ES
21114,GSF,170,green sunfish,7,1ES
21114,BLG,173,bluegill,5,1ES
21114,BLD,181,blackside darter,2,1ES
21114,JOD,191,johnny darter,4,1ES
21114,MUD,198,mud darter,13,1ES
21117,NOP,40,northern pike,1,1BE
21117,CAP,46,common carp,4,1BE
21117,RDS,72,redfin shiner,1,1BE
21117,SFS,76,spotfin shiner,16,1BE
21117,BLS,82,bluntnose minnow,32,1BE
21117,SAS,95,sand shiner,17,1BE
21117,WHS,111,white sucker,5,1BE
21117,GOR,121,golden redhorse,22,1BE
21117,SVR,122,silver redhorse,4,1BE
21117,BLT,143,blackstripe topminnow,3,1BE
21117,SMB,168,smallmouth bass,2,1BE
21118,GZS,20,gizzard shad,2,1BE
21118,NOP,40,northern pike,1,1BE
21118,CAP,46,common carp,4,1BE
21118,HOC,52,hornyhead chub,2,1BE
21118,CMS,71,common shiner,12,1BE
21118,RDS,72,redfin shiner,2,1BE
21118,SFS,76,spotfin shiner,110,1BE
21118,BLS,82,bluntnose minnow,194,1BE
21118,SAS,95,sand shiner,377,1BE
21118,ULL,107,quillback,9,1BE
21118,HFC,109,highfin carpsucker,1,1BE
21118,WHS,111,white sucker,4,1BE
21118,NHS,116,northern hog sucker,1,1BE
21118,SHR,119,shorthead redhorse,11,1BE
21118,BLR,120,black redhorse,10,1BE
21118,GOR,121,golden redhorse,31,1BE
21118,SVR,122,silver redhorse,14,1BE
21118,CCF,123,channel catfish,7,1BE
21118,BKS,149,brook stickleback,3,1BE
21118,ROB,165,rock bass,6,1BE
21118,LMB,166,largemouth bass,2,1BE
21118,SMB,168,smallmouth bass,11,1BE
21118,BLG,173,bluegill,2,1BE
21118,ORS,177,orangespotted sunfish,3,1BE
21118,BAD,195,banded darter,1,1BE
21118,FRD,207,freshwater drum,1,1BE
21119,NOP,40,northern pike,2,1ES
21119,CAP,46,common carp,2,1ES
21119,HOC,52,hornyhead chub,18,1ES
21119,CMS,71,common shiner,2,1ES
21119,RDS,72,redfin shiner,30,1ES
21119,SFS,76,spotfin shiner,26,1ES
21119,BLS,82,bluntnose minnow,12,1ES
21119,SAS,95,sand shiner,5,1ES
21119,WHS,111,white sucker,37,1ES
21119,GOR,121,golden redhorse,1,1ES
21119,YEB,125,yellow bullhead,1,1ES
21119,BLB,126,black bullhead,1,1ES
21119,ROB,165,rock bass,3,1ES
21119,BLG,173,bluegill,1,1ES
21119,BLD,181,blackside darter,1,1ES
21119,JOD,191,johnny darter,1,1ES
21120,NOP,40,northern pike,4,1BE
21120,CAP,46,common carp,3,1BE
21120,RDS,72,redfin shiner,13,1BE
21120,SFS,76,spotfin shiner,11,1BE
21120,FHM,81,fathead minnow,1,1BE
21120,BLS,82,bluntnose minnow,40,1BE
21120,SAS,95,sand shiner,31,1BE
21120,RYS,97,rosyface shiner,7,1BE
21120,ULL,107,quillback,12,1BE
21120,RVC,108,river carpsucker,2,1BE
21120,WHS,111,white sucker,5,1BE
21120,SHR,119,shorthead redhorse,1,1BE
21120,GOR,121,golden redhorse,63,1BE
21120,SVR,122,silver redhorse,13,1BE
21120,ROB,165,rock bass,3,1BE
21120,SMB,168,smallmouth bass,2,1BE
21120,GSF,170,green sunfish,4,1BE
21120,BLG,173,bluegill,4,1BE
21120,FRD,207,freshwater drum,2,1BE
21121,CEM,38,central mudminnow,1,1ES
21121,CRC,50,creek chub,5,1ES
21121,HOC,52,hornyhead chub,3,1ES
21121,COS,54,central stoneroller,4,1ES
21121,CMS,71,common shiner,17,1ES
21121,SFS,76,spotfin shiner,1,1ES
21121,BLS,82,bluntnose minnow,8,1ES
21121,SAS,95,sand shiner,2,1ES
21121,WHS,111,white sucker,20,1ES
21121,YEB,125,yellow bullhead,1,1ES
21121,BLT,143,blackstripe topminnow,50,1ES
21121,SMB,168,smallmouth bass,1,1ES
21121,BLG,173,bluegill,8,1ES
21121,BAD,195,banded darter,2,1ES
21122,GRP,39,grass pickerel,1,1ES
21122,MUE,41,muskellunge,1,1ES
21122,HOC,52,hornyhead chub,1,1ES
21122,COS,54,central stoneroller,5,1ES
21122,BKD,57,blacknose dace,1,1ES
21122,CMS,71,common shiner,1,1ES
21122,RDS,72,redfin shiner,3,1ES
21122,SFS,76,spotfin shiner,16,1ES
21122,BLS,82,bluntnose minnow,29,1ES
21122,BMS,91,bigmouth shiner,11,1ES
21122,SAS,95,sand shiner,219,1ES
21122,WHS,111,white sucker,4,1ES
21122,GOR,121,golden redhorse,8,1ES
21122,BLT,143,blackstripe topminnow,2,1ES
21122,SMB,168,smallmouth bass,1,1ES
21122,JOD,191,johnny darter,12,1ES
21122,BAD,195,banded darter,6,1ES
21123,NOP,40,northern pike,6,1ES
21123,MUE,41,muskellunge,1,1ES
21123,CAP,46,common carp,3,1ES
21123,CRC,50,creek chub,2,1ES
21123,HOC,52,hornyhead chub,14,1ES
21123,COS,54,central stoneroller,6,1ES
21123,CMS,71,common shiner,30,1ES
21123,RDS,72,redfin shiner,2,1ES
21123,SFS,76,spotfin shiner,35,1ES
21123,BLS,82,bluntnose minnow,39,1ES
21123,BMS,91,bigmouth shiner,2,1ES
21123,SAS,95,sand shiner,37,1ES
21123,RYS,97,rosyface shiner,8,1ES
21123,WHS,111,white sucker,5,1ES
21123,NHS,116,northern hog sucker,4,1ES
21123,SHR,119,shorthead redhorse,4,1ES
21123,GOR,121,golden redhorse,22,1ES
21123,ROB,165,rock bass,4,1ES
21123,LMB,166,largemouth bass,1,1ES
21123,SMB,168,smallmouth bass,2,1ES
21123,GSF,170,green sunfish,12,1ES
21123,BLG,173,bluegill,15,1ES
21123,BLD,181,blackside darter,2,1ES
21123,JOD,191,johnny darter,9,1ES
21123,BAD,195,banded darter,5,1ES
21124,CRC,50,creek chub,130,1ES
21124,HOC,52,hornyhead chub,38,1ES
21124,COS,54,central stoneroller,46,1ES
21124,BKD,57,blacknose dace,28,1ES
21124,CMS,71,common shiner,68,1ES
21124,BLS,82,bluntnose minnow,55,1ES
21124,BMS,91,bigmouth shiner,90,1ES
21124,SAS,95,sand shiner,36,1ES
21124,WHS,111,white sucker,36,1ES
21124,NHS,116,northern hog sucker,3,1ES
21124,STC,129,stonecat,1,1ES
21124,BLT,143,blackstripe topminnow,3,1ES
21124,BKS,149,brook stickleback,21,1ES
21124,BLC,163,black crappie,1,1ES
21124,GSF,170,green sunfish,1,1ES
21124,BLG,173,bluegill,1,1ES
21124,BLD,181,blackside darter,1,1ES
21124,JOD,191,johnny darter,67,1ES
21124,BAD,195,banded darter,3,1ES
21124,RAD,197,rainbow darter,1,1ES
21124,ORD,199,orangethroat darter,1,1ES
21124,FAD,202,fantail darter,6,1ES
21125,SRD,49,southern redbelly dace,50,1PE
21125,CRC,50,creek chub,9,1PE
21125,COS,54,central stoneroller,19,1PE
21125,BKD,57,blacknose dace,56,1PE
21125,CMS,71,common shiner,16,1PE
21125,FHM,81,fathead minnow,2,1PE
21125,BLS,82,bluntnose minnow,1,1PE
21125,BMS,91,bigmouth shiner,54,1PE
21125,SAS,95,sand shiner,6,1PE
21125,WHS,111,white sucker,17,1PE
21125,BKS,149,brook stickleback,14,1PE
21125,GSF,170,green sunfish,3,1PE
21125,BLG,173,bluegill,1,1PE
21125,BLD,181,blackside darter,1,1PE
21125,JOD,191,johnny darter,7,1PE
21126,SRD,49,southern redbelly dace,14,1PE
21126,CRC,50,creek chub,20,1PE
21126,HOC,52,hornyhead chub,27,1PE
21126,COS,54,central stoneroller,256,1PE
21126,BKD,57,blacknose dace,7,1PE
21126,CMS,71,common shiner,76,1PE
21126,BLS,82,bluntnose minnow,23,1PE
21126,BMS,91,bigmouth shiner,29,1PE
21126,WHS,111,white sucker,22,1PE
21126,NHS,116,northern hog sucker,2,1PE
21126,STC,129,stonecat,1,1PE
21126,LMB,166,largemouth bass,3,1PE
21126,GSF,170,green sunfish,1,1PE
21126,JOD,191,johnny darter,4,1PE
21126,RAD,197,rainbow darter,24,1PE
21126,ORD,199,orangethroat darter,1,1PE
21126,FAD,202,fantail darter,9,1PE
21127,CRC,50,creek chub,6,1ES
21127,HOC,52,hornyhead chub,37,1ES
21127,COS,54,central stoneroller,294,1ES
21127,RDS,72,redfin shiner,1,1ES
21127,SFS,76,spotfin shiner,24,1ES
21127,BLS,82,bluntnose minnow,18,1ES
21127,SAS,95,sand shiner,143,1ES
21127,RYS,97,rosyface shiner,66,1ES
21127,WHS,111,white sucker,29,1ES
21127,NHS,116,northern hog sucker,2,1ES
21127,GOR,121,golden redhorse,1,1ES
21127,SVR,122,silver redhorse,1,1ES
21127,STC,129,stonecat,12,1ES
21127,ROB,165,rock bass,8,1ES
21127,SMB,168,smallmouth bass,8,1ES
21127,GSF,170,green sunfish,2,1ES
21127,BLG,173,bluegill,1,1ES
21127,JOD,191,johnny darter,9,1ES
21127,BAD,195,banded darter,27,1ES
21127,RAD,197,rainbow darter,16,1ES
21127,ORD,199,orangethroat darter,1,1ES
21127,FAD,202,fantail darter,3,1ES
21128,GZS,20,gizzard shad,1,1BE
21128,CAP,46,common carp,9,1BE
21128,SFS,76,spotfin shiner,43,1BE
21128,BLS,82,bluntnose minnow,1,1BE
21128,EMS,85,emerald shiner,8,1BE
21128,SAS,95,sand shiner,1,1BE
21128,SHR,119,shorthead redhorse,2,1BE
21128,GOR,121,golden redhorse,9,1BE
21128,ORS,177,orangespotted sunfish,2,1BE
21128,WAE,178,walleye,1,1BE
21128,FRD,207,freshwater drum,1,1BE
21129,GZS,20,gizzard shad,1,1BE
21129,MUE,41,muskellunge,1,1BE
21129,GOF,45,goldfish,1,1BE
21129,CAP,46,common carp,31,1BE
21129,CRC,50,creek chub,1,1BE
21129,SFS,76,spotfin shiner,77,1BE
21129,BLS,82,bluntnose minnow,1,1BE
21129,BUM,83,bullhead minnow,1,1BE
21129,EMS,85,emerald shiner,14,1BE
21129,SAS,95,sand shiner,6,1BE
21129,BGB,104,bigmouth buffalo,3,1BE
21129,HFC,109,highfin carpsucker,1,1BE
21129,SHR,119,shorthead redhorse,8,1BE
21129,GOR,121,golden redhorse,1,1BE
21129,SVR,122,silver redhorse,3,1BE
21129,CCF,123,channel catfish,2,1BE
21129,FCF,128,flathead catfish,1,1BE
21129,BKS,149,brook stickleback,1,1BE
21129,WHB,158,white bass,1,1BE
21129,BLC,163,black crappie,1,1BE
21129,SMB,168,smallmouth bass,4,1BE
21129,GSF,170,green sunfish,7,1BE
21129,BLG,173,bluegill,4,1BE
21129,ORS,177,orangespotted sunfish,42,1BE
21129,WAE,178,walleye,4,1BE
21129,FRD,207,freshwater drum,2,1BE
21130,MUE,41,muskellunge,2,1BE
21130,CAP,46,common carp,7,1BE
21130,RDS,72,redfin shiner,4,1BE
21130,SFS,76,spotfin shiner,19,1BE
21130,BLS,82,bluntnose minnow,2,1BE
21130,EMS,85,emerald shiner,1,1BE
21130,SAS,95,sand shiner,1,1BE
21130,BGB,104,bigmouth buffalo,5,1BE
21130,ULL,107,quillback,1,1BE
21130,SHR,119,shorthead redhorse,3,1BE
21130,CCF,123,channel catfish,2,1BE
21130,SMB,168,smallmouth bass,4,1BE
21130,GSF,170,green sunfish,1,1BE
21130,BLG,173,bluegill,2,1BE
21130,ORS,177,orangespotted sunfish,11,1BE
21130,WAE,178,walleye,2,1BE
21133,RBT,36,rainbow trout,1,1BE
21133,NOP,40,northern pike,4,1BE
21133,CAP,46,common carp,2,1BE
21133,GOS,48,golden shiner,1,1BE
21133,CRC,50,creek chub,1,1BE
21133,COS,54,central stoneroller,3,1BE
21133,CMS,71,common shiner,32,1BE
21133,RDS,72,redfin shiner,81,1BE
21133,SFS,76,spotfin shiner,3,1BE
21133,BLS,82,bluntnose minnow,46,1BE
21133,EMS,85,emerald shiner,3,1BE
21133,SAS,95,sand shiner,2,1BE
21133,BGB,104,bigmouth buffalo,1,1BE
21133,WHS,111,white sucker,5,1BE
21133,SHR,119,shorthead redhorse,11,1BE
21133,GOR,121,golden redhorse,24,1BE
21133,CCF,123,channel catfish,5,1BE
21133,SMB,168,smallmouth bass,24,1BE
21133,GSF,170,green sunfish,9,1BE
21133,BLG,173,bluegill,4,1BE
21133,ORS,177,orangespotted sunfish,17,1BE
21133,FRD,207,freshwater drum,1,1BE
21134,RBT,36,rainbow trout,3,1BE
21134,SRD,49,southern redbelly dace,1,1BE
21134,CMS,71,common shiner,4,1BE
21134,RDS,72,redfin shiner,58,1BE
21134,BLS,82,bluntnose minnow,41,1BE
21134,WHS,111,white sucker,23,1BE
21134,GOR,121,golden redhorse,19,1BE
21134,LMB,166,largemouth bass,1,1BE
21134,GSF,170,green sunfish,11,1BE
21134,BLG,173,bluegill,1,1BE
21134,ORS,177,orangespotted sunfish,32,1BE
21134,JOD,191,johnny darter,1,1BE
21135,CAP,46,common carp,1,1ES
21135,SRD,49,southern redbelly dace,15,1ES
21135,CRC,50,creek chub,29,1ES
21135,HOC,52,hornyhead chub,81,1ES
21135,COS,54,central stoneroller,11,1ES
21135,CMS,71,common shiner,183,1ES
21135,BLS,82,bluntnose minnow,2,1ES
21135,SAS,95,sand shiner,4,1ES
21135,WHS,111,white sucker,35,1ES
21135,YEB,125,yellow bullhead,2,1ES
21135,GSF,170,green sunfish,3,1ES
21135,JOD,191,johnny darter,21,1ES
21135,FAD,202,fantail darter,1,1ES
21136,SRD,49,southern redbelly dace,6,1ES
21136,CRC,50,creek chub,63,1ES
21136,HOC,52,hornyhead chub,58,1ES
21136,COS,54,central stoneroller,29,1ES
21136,LGD,58,longnose dace,8,1ES
21136,CMS,71,common shiner,46,1ES
21136,BLS,82,bluntnose minnow,64,1ES
21136,OZM,96,Ozark minnow,1,1ES
21136,WHS,111,white sucker,26,1ES
21136,SLM,132,slender madtom,8,1ES
21136,BKS,149,brook stickleback,1,1ES
21136,JOD,191,johnny darter,18,1ES
21136,FAD,202,fantail darter,30,1ES
21137,RBT,36,rainbow trout,1,1ES
21137,GOS,48,golden shiner,1,1ES
21137,CRC,50,creek chub,7,1ES
21137,HOC,52,hornyhead chub,86,1ES
21137,COS,54,central stoneroller,13,1ES
21137,CMS,71,common shiner,40,1ES
21137,SFS,76,spotfin shiner,7,1ES
21137,FHM,81,fathead minnow,1,1ES
21137,BLS,82,bluntnose minnow,22,1ES
21137,SAS,95,sand shiner,4,1ES
21137,WHS,111,white sucker,26,1ES
21137,GSF,170,green sunfish,4,1ES
21137,JOD,191,johnny darter,1,1ES
21137,FAD,202,fantail darter,43,1ES
21138,CEM,38,central mudminnow,4,1BE
21138,GRP,39,grass pickerel,8,1BE
21138,NOP,40,northern pike,2,1BE
21138,CAP,46,common carp,2,1BE
21138,GOS,48,golden shiner,2,1BE
21138,RDS,72,redfin shiner,9,1BE
21138,SFS,76,spotfin shiner,14,1BE
21138,BLS,82,bluntnose minnow,27,1BE
21138,SAS,95,sand shiner,4,1BE
21138,WHS,111,white sucker,11,1BE
21138,SHR,119,shorthead redhorse,1,1BE
21138,GOR,121,golden redhorse,1,1BE
21138,SVR,122,silver redhorse,1,1BE
21138,BLB,126,black bullhead,5,1BE
21138,BLT,143,blackstripe topminnow,1,1BE
21138,BLC,163,black crappie,1,1BE
21138,ROB,165,rock bass,1,1BE
21138,LMB,166,largemouth bass,3,1BE
21138,SMB,168,smallmouth bass,4,1BE
21138,GSF,170,green sunfish,3,1BE
21138,BLG,173,bluegill,3,1BE
21138,BLD,181,blackside darter,1,1BE
21139,SRD,49,southern redbelly dace,33,1ES
21139,CRC,50,creek chub,18,1ES
21139,HOC,52,hornyhead chub,270,1ES
21139,COS,54,central stoneroller,233,1ES
21139,SUM,56,suckermouth minnow,40,1ES
21139,CMS,71,common shiner,539,1ES
21139,RDS,72,redfin shiner,3,1ES
21139,FHM,81,fathead minnow,4,1ES
21139,BLS,82,bluntnose minnow,398,1ES
21139,BMS,91,bigmouth shiner,4,1ES
21139,SAS,95,sand shiner,1,1ES
21139,OZM,96,Ozark minnow,2,1ES
21139,RYS,97,rosyface shiner,11,1ES
21139,WHS,111,white sucker,280,1ES
21139,STC,129,stonecat,2,1ES
21139,SMB,168,smallmouth bass,12,1ES
21139,GSF,170,green sunfish,2,1ES
21139,BLG,173,bluegill,1,1ES
21139,JOD,191,johnny darter,14,1ES
21139,FAD,202,fantail darter,88,1ES
21140,GZS,20,gizzard shad,45,1ES
21140,CRC,50,creek chub,2,1ES
21140,HOC,52,hornyhead chub,2,1ES
21140,SVM,65,Mississippi silvery minnow,25,1ES
21140,CMS,71,common shiner,10,1ES
21140,SFS,76,spotfin shiner,4,1ES
21140,FHM,81,fathead minnow,1,1ES
21140,BLS,82,bluntnose minnow,12,1ES
21140,SAS,95,sand shiner,24,1ES
21140,WHS,111,white sucker,1,1ES
21140,LMB,166,largemouth bass,2,1ES
21140,GSF,170,green sunfish,17,1ES
21140,BLG,173,bluegill,1,1ES
21140,JOD,191,johnny darter,2,1ES
21141,GRP,39,grass pickerel,15,1ES
21141,NOP,40,northern pike,1,1ES
21141,SFS,76,spotfin shiner,94,1ES
21141,FHM,81,fathead minnow,6,1ES
21141,BLS,82,bluntnose minnow,179,1ES
21141,BMS,91,bigmouth shiner,1,1ES
21141,SAS,95,sand shiner,96,1ES
21141,RVC,108,river carpsucker,1,1ES
21141,WHS,111,white sucker,3,1ES
21141,SHR,119,shorthead redhorse,8,1ES
21141,BLR,120,black redhorse,3,1ES
21141,GOR,121,golden redhorse,2,1ES
21141,STC,129,stonecat,1,1ES
21141,BLT,143,blackstripe topminnow,22,1ES
21141,ROB,165,rock bass,3,1ES
21141,LMB,166,largemouth bass,3,1ES
21141,GSF,170,green sunfish,27,1ES
21141,BLG,173,bluegill,3,1ES
21141,BLD,181,blackside darter,2,1ES
21141,JOD,191,johnny darter,7,1ES
21141,BAD,195,banded darter,2,1ES
21141,FRD,207,freshwater drum,1,1ES
21142,SRD,49,southern redbelly dace,20,1ES
21142,CRC,50,creek chub,58,1ES
21142,HOC,52,hornyhead chub,68,1ES
21142,COS,54,central stoneroller,409,1ES
21142,CMS,71,common shiner,193,1ES
21142,FHM,81,fathead minnow,1,1ES
21142,BLS,82,bluntnose minnow,263,1ES
21142,BMS,91,bigmouth shiner,1,1ES
21142,OZM,96,Ozark minnow,2,1ES
21142,WHS,111,white sucker,104,1ES
21142,GSF,170,green sunfish,7,1ES
21142,BLD,181,blackside darter,1,1ES
21142,JOD,191,johnny darter,17,1ES
21142,BAD,195,banded darter,2,1ES
21142,FAD,202,fantail darter,45,1ES
21143,CAP,46,common carp,3,1BE
21143,SRD,49,southern redbelly dace,2,1BE
21143,CRC,50,creek chub,3,1BE
21143,HOC,52,hornyhead chub,11,1BE
21143,COS,54,central stoneroller,33,1BE
21143,SUM,56,suckermouth minnow,1,1BE
21143,CMS,71,common shiner,86,1BE
21143,BLS,82,bluntnose minnow,51,1BE
21143,BMS,91,bigmouth shiner,1,1BE
21143,WHS,111,white sucker,48,1BE
21143,NHS,116,northern hog sucker,1,1BE
21143,SHR,119,shorthead redhorse,3,1BE
21143,GOR,121,golden redhorse,4,1BE
21143,GSF,170,green sunfish,2,1BE
21143,ORS,177,orangespotted sunfish,2,1BE
21143,JOD,191,johnny darter,4,1BE
21143,FAD,202,fantail darter,4,1BE
21153,SRD,49,southern redbelly dace,2,1ES
21153,CRC,50,creek chub,45,1ES
21153,HOC,52,hornyhead chub,5,1ES
21153,COS,54,central stoneroller,46,1ES
21153,BKD,57,blacknose dace,1,1ES
21153,CMS,71,common shiner,64,1ES
21153,BLS,82,bluntnose minnow,205,1ES
21153,BMS,91,bigmouth shiner,17,1ES
21153,SAS,95,sand shiner,13,1ES
21153,WHS,111,white sucker,28,1ES
21153,NHS,116,northern hog sucker,8,1ES
21153,STC,129,stonecat,3,1ES
21153,LMB,166,largemouth bass,2,1ES
21153,SMB,168,smallmouth bass,4,1ES
21153,GSF,170,green sunfish,2,1ES
21153,BLG,173,bluegill,1,1ES
21153,JOD,191,johnny darter,5,1ES
21153,FAD,202,fantail darter,21,1ES
21153,FRD,207,freshwater drum,2,1ES
21154,CRC,50,creek chub,4,1ES
21154,COS,54,central stoneroller,1,1ES
21154,SFS,76,spotfin shiner,4,1ES
21154,FHM,81,fathead minnow,1,1ES
21154,BLS,82,bluntnose minnow,3,1ES
21154,BMS,91,bigmouth shiner,62,1ES
21154,SAS,95,sand shiner,3,1ES
21154,WHS,111,white sucker,5,1ES
21154,SVR,122,silver redhorse,1,1ES
21154,SMB,168,smallmouth bass,1,1ES
21154,GSF,170,green sunfish,1,1ES
21154,BLG,173,bluegill,2,1ES
21154,FRD,207,freshwater drum,1,1ES
21155,CAP,46,common carp,1,1ES
21155,SRD,49,southern redbelly dace,1,1ES
21155,CRC,50,creek chub,10,1ES
21155,HOC,52,hornyhead chub,23,1ES
21155,COS,54,central stoneroller,22,1ES
21155,BKD,57,blacknose dace,1,1ES
21155,CMS,71,common shiner,40,1ES
21155,BLS,82,bluntnose minnow,9,1ES
21155,BMS,91,bigmouth shiner,1,1ES
21155,OZM,96,Ozark minnow,3,1ES
21155,RYS,97,rosyface shiner,1,1ES
21155,WHS,111,white sucker,32,1ES
21155,CCF,123,channel catfish,1,1ES
21155,ROB,165,rock bass,2,1ES
21155,SMB,168,smallmouth bass,2,1ES
21155,JOD,191,johnny darter,3,1ES
21155,FAD,202,fantail darter,4,1ES
21155,FRD,207,freshwater drum,1,1ES
21156,SRD,49,southern redbelly dace,186,1ES
21156,CRC,50,creek chub,22,1ES
21156,COS,54,central stoneroller,224,1ES
21156,SUM,56,suckermouth minnow,5,1ES
21156,BKD,57,blacknose dace,112,1ES
21156,BMS,91,bigmouth shiner,55,1ES
21156,WHS,111,white sucker,29,1ES
21156,JOD,191,johnny darter,3,1ES
21156,FAD,202,fantail darter,55,1ES
21157,SRD,49,southern redbelly dace,34,1ES
21157,CRC,50,creek chub,54,1ES
21157,HOC,52,hornyhead chub,38,1ES
21157,COS,54,central stoneroller,69,1ES
21157,SUM,56,suckermouth minnow,1,1ES
21157,BKD,57,blacknose dace,9,1ES
21157,CMS,71,common shiner,120,1ES
21157,BLS,82,bluntnose minnow,128,1ES
21157,OZM,96,Ozark minnow,12,1ES
21157,RYS,97,rosyface shiner,2,1ES
21157,WHS,111,white sucker,22,1ES
21157,NHS,116,northern hog sucker,2,1ES
21157,SVR,122,silver redhorse,2,1ES
21157,STC,129,stonecat,4,1ES
21157,BKS,149,brook stickleback,2,1ES
21157,SMB,168,smallmouth bass,2,1ES
21157,BLG,173,bluegill,8,1ES
21157,BLD,181,blackside darter,3,1ES
21157,JOD,191,johnny darter,2,1ES
21157,FAD,202,fantail darter,7,1ES
21158,NOP,40,northern pike,1,1BE
21158,CAP,46,common carp,6,1BE
21158,CRC,50,creek chub,1,1BE
21158,HOC,52,hornyhead chub,8,1BE
21158,COS,54,central stoneroller,2,1BE
21158,CMS,71,common shiner,26,1BE
21158,SFS,76,spotfin shiner,10,1BE
21158,BLS,82,bluntnose minnow,30,1BE
21158,SAS,95,sand shiner,6,1BE
21158,RYS,97,rosyface shiner,12,1BE
21158,ULL,107,quillback,1,1BE
21158,RVC,108,river carpsucker,1,1BE
21158,WHS,111,white sucker,2,1BE
21158,NHS,116,northern hog sucker,7,1BE
21158,SHR,119,shorthead redhorse,4,1BE
21158,GOR,121,golden redhorse,5,1BE
21158,SVR,122,silver redhorse,3,1BE
21158,CCF,123,channel catfish,9,1BE
21158,STC,129,stonecat,1,1BE
21158,ROB,165,rock bass,9,1BE
21158,LMB,166,largemouth bass,2,1BE
21158,SMB,168,smallmouth bass,1,1BE
21158,GSF,170,green sunfish,13,1BE
21158,BLG,173,bluegill,13,1BE
21158,JOD,191,johnny darter,1,1BE
21158,BAD,195,banded darter,4,1BE
21158,FRD,207,freshwater drum,4,1BE
21159,BRT,32,brown trout,5,1ES
21159,SRD,49,southern redbelly dace,15,1ES
21159,CRC,50,creek chub,72,1ES
21159,HOC,52,hornyhead chub,7,1ES
21159,COS,54,central stoneroller,23,1ES
21159,BKD,57,blacknose dace,11,1ES
21159,WHS,111,white sucker,57,1ES
21159,MTS,156,mottled sculpin,38,1ES
21159,LMB,166,largemouth bass,1,1ES
21159,GSF,170,green sunfish,2,1ES
21159,BLG,173,bluegill,1,1ES
21159,JOD,191,johnny darter,2,1ES
21159,FAD,202,fantail darter,5,1ES
21160,SRD,49,southern redbelly dace,1,1ES
21160,CRC,50,creek chub,3,1ES
21160,HOC,52,hornyhead chub,22,1ES
21160,COS,54,central stoneroller,30,1ES
21160,CMS,71,common shiner,34,1ES
21160,RDS,72,redfin shiner,8,1ES
21160,SFS,76,spotfin shiner,18,1ES
21160,BLS,82,bluntnose minnow,65,1ES
21160,SAS,95,sand shiner,10,1ES
21160,RYS,97,rosyface shiner,2,1ES
21160,WHS,111,white sucker,12,1ES
21160,NHS,116,northern hog sucker,4,1ES
