FieldNum,WBName,Location,LAT8xDD,LON8xDD,County,State,DrainSqMi,Gradient,HUC8,HUC8_name,HUC10,HUC11,HUC12,Group_ID,Group_name,Basin,Reference,EcoLevel3,EcoLevel3Name,EcoLevel4,Province,Section,Subsection,PhysioProv,PhysioSect,DNRFisheries_area,Comments,FishRegion,FishClass,FishClassName,InvertClass,InvertClassName,AgPercent,RangePercent,AgRangePercent,UrbanPercent,ForestPercent,WetlandPercent,WaterPercent,MiningPercent,DisturbedPercent,TotalPercent,LUSource,TotalScore_Combined
13UM091,Trib. to Rum River,"Downstream of 325th Ave., 4.5 mi. W of Cambridge",45.55955,-93.3224,Isanti,MN,7.995789602,0.554412782,07010207,Rum River,0701020705,,070102070504,0701020705-01,Middle Rum River,UM,FALSE,51,NCHF,51h,222,222M,222Mc,,,Hinckley Area,,North,6,Northern Headwaters,6,,35.1,17.8,52.9,4.9,30.5,11.6,0,0,57.8,99.9,nlcd2001,
13UM093,Rum River,"West of Oak Cir., 1.5 mi. S of Cambridge",45.54688,-93.24686,Isanti,MN,1246.710743,0.08297731,07010207,Rum River,0701020705,,070102070506,0701020705-01,Middle Rum River,UM,FALSE,51,NCHF,51h,222,222M,222Mc,,,Hinckley Area,,North,4,Northern Rivers,1,Northern Forest Rivers,16,19.7,35.7,4.1,32.2,10.2,17.8,0,39.8,100,nlcd2001,
13UM094,Rum River,"North of 313th Ave., 2.5 mi. SE of Princeton",45.54128,-93.54314,Sherburne,MN,982.0004154,0.095977776,07010207,Rum River,0701020705,,070102070501,0701020705-01,Middle Rum River,UM,FALSE,51,NCHF,51h,222,222M,222Mc,,,Montrose Area,,North,4,Northern Rivers,1,Northern Forest Rivers,10.9,19.2,30.1,3.6,34.1,10.4,21.8,0,33.7,100,nlcd2001,
13UM100,Alcohol Creek,"Downstream of CSAH 44, 14.5 mi. S of Bemidji",47.26924,-94.9814,Hubbard,MN,17.26027229,0.980703235,07010101,Mississippi River - Headwaters,0701010103,,070101010303,0701010103-01,Schoolcraft River,UM,FALSE,50,NLF,50r,212,212N,212Na,,,Park Rapids Area,,North,6,Northern Headwaters,4,,0.8,10.4,11.2,3.1,72.6,3.4,9.7,0,14.3,100,nlcd2001,
13UM102,Bear Creek,"Downstream of CR 2, 2 mi. S of Alida",47.3533,-95.22402,Clearwater,MN,13.28357449,6.304900646,07010101,Mississippi River - Headwaters,0701010102,,070101010204,0701010102-01,Headwaters Mississippi River,UM,FALSE,50,NLF,50r,212,212N,212Na,,,Bemidji Area,,North,6,Northern Headwaters,5,Southern Streams RR,0.1,10.8,10.9,2.4,83.5,2.7,0.5,0,13.3,100,nlcd2001,
13UM103,Castle Creek,"Upstream of FR 2171, 10 mi. SW of Squaw Lake.",47.5568,-94.31928,Itasca,MN,12.70569539,1.440942287,07010101,Mississippi River - Headwaters,0701010107,,070101010704,0701010107-01,Lake Winnibigoshish,UM,FALSE,50,NLF,50r,212,212N,212Na,,,Grand Rapids Area,,North,6,Northern Headwaters,,,0,0,0,0.1,50.6,48.7,0.6,0,0.1,100,nlcd2001,
13UM105,Deer River,"Downstream of CR 128, 0.5 mi. NE of Deer River",47.34438,-93.78279,Itasca,MN,83.91999915,0.32066071,07010101,Mississippi River - Headwaters,0701010108,,070101010803,0701010108-01,Deer River,UM,FALSE,50,NLF,50r,212,212N,212Na,,,Grand Rapids Area,,North,5,Northern Streams,4,Northern Forest Streams GP,0.8,5.9,6.7,2.9,57.7,16.7,15.9,0,9.6,99.9,nlcd2001,
13UM106,Deer River,"Downstream of CR 144, 4 mi. NE of Deer River",47.38525,-93.74759,Itasca,MN,55.38986818,0.369496226,07010101,Mississippi River - Headwaters,0701010108,,070101010803,0701010108-01,Deer River,UM,FALSE,50,NLF,50r,212,212N,212Na,,,Grand Rapids Area,,North,5,Northern Streams,4,Northern Forest Streams GP,0.4,4.2,4.6,2.8,60.7,8.4,23.4,0,7.4,99.9,nlcd2001,
13UM110,Farley Creek,"Upstream of Third River Rd., 7 mi. S of Squaw Lake",47.53557,-94.18053,Itasca,MN,6.224275678,0.819064379,07010101,Mississippi River - Headwaters,0701010107,,070101010702,0701010107-01,Lake Winnibigoshish,UM,FALSE,50,NLF,50r,212,212N,212Na,,,Grand Rapids Area,Low Gradient fish class based on secondary criteria,North,7,Low Gradient,4,Northern Forest Streams GP,0.1,0,0.1,0.3,73.3,23.8,2.5,0,0.4,100,nlcd2001,
13UM111,Fishermans Brook,"Downstream of CR 46, 8 mi. NW of Deer River",47.39261,-93.94431,Itasca,MN,18.39309602,0.840047717,07010101,Mississippi River - Headwaters,0701010109,,070101010902,0701010109-03,Ball Club Lake,UM,FALSE,50,NLF,50r,212,212N,212Na,,,Grand Rapids Area,,North,6,Northern Headwaters,4,Northern Forest Streams GP,1.1,5.8,6.9,0.9,49,43.1,0.1,0,7.8,100,nlcd2001,
13UM112,Frontenack Creek,"Upstream of CR 118,  9 mi. S of Bemidji",47.32906,-94.96462,Hubbard,MN,17.82494669,1.09078908,07010101,Mississippi River - Headwaters,0701010103,,070101010304,0701010103-01,Schoolcraft River,UM,FALSE,50,NLF,50r,212,212N,212Na,,,Park Rapids Area,Low Gradient fish class based on secondary criteria,North,7,Low Gradient,4,Northern Forest Streams GP,1,4.8,5.8,1.8,84.7,3.9,3.8,0,7.6,100,nlcd2001,
13UM114,Grant Creek,"Downstream of Balsam Ridge Rd., 3 mi. SW of Wilton",47.47369,-95.03493,Beltrami,MN,64.43890586,0.419311523,07010101,Mississippi River - Headwaters,0701010101,,070101010103,0701010101-02,Grant Creek,UM,FALSE,50,NLF,50r,212,212N,212Na,,,Bemidji Area,,North,5,Northern Streams,,,5.8,15.2,21,6.5,63.8,6.4,2.1,0.2,27.7,100,nlcd2001,
13UM116,Gull River,"Upstream of Nelson Lake Rd, 1.5 mi. E of Tenstrike",47.65597,-94.64742,Beltrami,MN,16.36096314,3.247283936,07010101,Mississippi River - Headwaters,0701010104,,070101010406,0701010104-01,Turtle River,UM,FALSE,50,NLF,50r,212,212N,212Na,,,Bemidji Area,,North,6,Northern Headwaters,3,Northern Forest Streams RR,0.5,11.3,11.8,4.4,57.7,3.3,22.8,0,16.2,100,nlcd2001,
13UM117,Hennepin Creek,"Downstream of Wildfire Rd, 3 mi. N of Becida",47.39841,-95.08663,Hubbard,MN,41.58609825,1.200155497,07010101,Mississippi River - Headwaters,0701010102,,070101010206,0701010102-02,Hennepin Creek,UM,FALSE,50,NLF,50r,212,212N,212Na,,,Park Rapids Area,,North,6,Northern Headwaters,3,,0.6,11.2,11.8,2.8,75.4,7.7,2.3,0,14.6,100,nlcd2001,
13UM119,Island Lake Creek,"Downstream of CSAH 19, 5 mi. NE of Deer River",47.39306,-93.72815,Itasca,MN,8.354401287,1.258906126,07010101,Mississippi River - Headwaters,0701010108,,070101010803,0701010108-01,Deer River,UM,FALSE,50,NLF,50r,212,212N,212Na,,,Grand Rapids Area,,North,6,Northern Headwaters,,,1,5.9,6.9,3.8,60.7,19,9.6,0,10.7,100,nlcd2001,
13UM122,Little Mississippi River,"Downstream of CR 5, 5.5 mi. S of Solway",47.45661,-95.12924,Beltrami,MN,58.42347284,0.515319645,07010101,Mississippi River - Headwaters,0701010101,,070101010104,0701010101-01,Little Mississippi River,UM,FALSE,50,NLF,50r,212,212N,212Na,,,Bemidji Area,,North,5,Northern Streams,4,Northern Forest Streams GP,3.5,30.7,34.2,3.6,53.8,7.6,0.7,0.1,37.9,100,nlcd2001,
13UM125,Lydick Brook,"Downstream of CR 54, 3 mi. N of Schley",47.41628,-94.41799,Beltrami,MN,6.497056853,0.489943057,07010101,Mississippi River - Headwaters,0701010107,,070101010701,0701010107-01,Lake Winnibigoshish,UM,FALSE,50,NLF,50r,212,212N,212Na,,,Bemidji Area,,North,7,Low Gradient,,,0,0.1,0.1,0.7,63.7,33.6,2,0,0.8,100.1,nlcd2001,
13UM129,Moose Creek,"Downstream of CR 141, 2.5 mi. W of Rosy",47.65762,-94.34326,Itasca,MN,17.72000413,0.921320915,07010101,Mississippi River - Headwaters,0701010106,,070101010603,0701010106-01,Third River,UM,FALSE,50,NLF,50r,212,212N,212Na,,,Grand Rapids Area,Low Gradient fish class based on secondary criteria,North,7,Low Gradient,4,Northern Forest Streams GP,0.1,4.5,4.6,1.3,86.4,7.4,0.2,0,5.9,99.9,nlcd2001,
13UM130,North Turtle River,"Upstream of CSAH 20, 9 mi. SE of Tenstrike",47.54195,-94.56687,Beltrami,MN,74.55960869,0.308959991,07010101,Mississippi River - Headwaters,0701010104,,070101010409,0701010104-02,North Turtle River,UM,FALSE,50,NLF,50r,212,212N,212Na,,,Bemidji Area,,North,5,Northern Streams,4,Northern Forest Streams GP,0.2,4.7,4.9,1.6,65.4,21.8,6.4,0,6.5,100.1,nlcd2001,
13UM131,North Turtle River,"Upstream of CSAH 39, 7 mi. SE of Tenstrike",47.60055,-94.54036,Beltrami,MN,48.96230972,0.009521484,07010101,Mississippi River - Headwaters,0701010104,,070101010408,0701010104-02,North Turtle River,UM,FALSE,50,NLF,50r,212,212N,212Na,,,Bemidji Area,,North,7,Low Gradient,,,0.2,6.1,6.3,1.6,64.9,22,5.1,0,7.9,99.9,nlcd2001,
13UM132,Pigeon River,"Downstream of FR 2171, 6 mi. S of Squaw Lake",47.5478,-94.15379,Itasca,MN,11.65592224,0.928814352,07010101,Mississippi River - Headwaters,0701010107,,070101010702,0701010107-01,Lake Winnibigoshish,UM,FALSE,50,NLF,50r,212,212N,212Na,,,Grand Rapids Area,,North,6,Northern Headwaters,,,0,0.2,0.2,0.5,65.5,24.7,9.1,0,0.7,100,nlcd2001,
13UM134,Schoolcraft River,"Upstream of CR 118, 10.5 mi. S of Bemidji",47.32202,-94.94128,Hubbard,MN,134.0220824,0.450845748,07010101,Mississippi River - Headwaters,0701010103,,070101010305,0701010103-01,Schoolcraft River,UM,FALSE,50,NLF,50r,212,212N,212Na,,,Park Rapids Area,,North,5,Northern Streams,4,Northern Forest Streams GP,0.9,4.4,5.3,1.9,83.1,6,3.8,0,7.2,100.1,nlcd2001,
13UM135,Schoolcraft River,"Upstream of CSAH 44, 14.5 mi. S of Bemidji",47.26817,-94.98787,Hubbard,MN,80.91801626,0.790307522,07010101,Mississippi River - Headwaters,0701010103,,070101010302,0701010103-01,Schoolcraft River,UM,FALSE,50,NLF,50r,212,212N,212Na,,,Park Rapids Area,,North,5,Northern Streams,4,Northern Forest Streams GP,0.8,2.7,3.5,1.7,85.3,6.3,3.3,0,5.2,100.1,nlcd2001,
13UM136,Schoolcraft River,"Downstream of CR 4, 2.5 mi. N of Lake George",47.22262,-95.00904,Hubbard,MN,33.00721716,1.60729754,07010101,Mississippi River - Headwaters,0701010103,,070101010302,0701010103-01,Schoolcraft River,UM,FALSE,50,NLF,50r,212,212N,212Na,,,Park Rapids Area,,North,6,Northern Headwaters,3,Northern Forest Streams RR,0.7,1,1.7,1.2,88.7,5.1,3.3,0,2.9,100,nlcd2001,
13UM137,Smith Creek,"Upstream of Highway 169, 6 mi. N of Hill City",47.08566,-93.58125,Itasca,MN,8.056600692,1.989075184,07010101,Mississippi River - Headwaters,0701010109,,070101010907,0701010109-01,Pokegama Lake-Mississippi River,UM,FALSE,50,NLF,50q,212,212N,212Nb,,,Grand Rapids Area,,North,11,Northern Coldwater,8,Northern Coldwater,0,5.9,5.9,1.3,87.3,4.3,1.1,0,7.2,99.9,nlcd2001,
13UM141,Sugar Brook,"Downstream of CSAH 17, 12 mi. N of Hill City",47.17632,-93.63589,Itasca,MN,16.52393686,7.701559067,07010101,Mississippi River - Headwaters,0701010109,,070101010906,0701010109-01,Pokegama Lake-Mississippi River,UM,FALSE,50,NLF,50s,212,212N,212Nb,,,Grand Rapids Area,,North,6,Northern Headwaters,3,Northern Forest Streams RR,2.1,5.2,7.3,2.4,71.4,2.3,16.6,0,9.7,100,nlcd2001,
13UM142,Third River,"Upstream of FR 3409, 3 mi. SW of Rosy",47.64958,-94.35831,Itasca,MN,36.86229278,0.229661241,07010101,Mississippi River - Headwaters,0701010106,,070101010602,0701010106-01,Third River,UM,FALSE,50,NLF,50r,212,212N,212Na,,,Grand Rapids Area,,North,7,Low Gradient,,,0.2,4.1,4.3,0.9,64.6,27.6,2.6,0,5.2,100,nlcd2001,
13UM145,Trib. to Deer River,"Downstream of CSAH 19, 4 mi. N of Deer River",47.39284,-93.79159,Itasca,MN,12.09619453,1.298981905,07010101,Mississippi River - Headwaters,0701010108,,070101010803,0701010108-01,Deer River,UM,FALSE,50,NLF,50r,212,212N,212Na,,,Grand Rapids Area,,North,6,Northern Headwaters,,,1.2,9.7,10.9,2.8,52.8,33.5,0,0,13.7,100,nlcd2001,
13UM146,Trib. to Grant Creek,"Downstream of Flat Balsam Rd NW, 2 mi. W of Scribner",47.52704,-95.05694,Beltrami,MN,14.0682113,1.034362912,07010101,Mississippi River - Headwaters,0701010101,,070101010102,0701010101-02,Grant Creek,UM,FALSE,50,NLF,50r,212,212N,212Na,,,Bemidji Area,,North,6,Northern Headwaters,,,9.3,32.5,41.8,5,48.3,4.9,0.1,0,46.8,100.1,nlcd2001,
13UM147,Trib. to Grant Creek,"Downstream of CR 507, 3 mi. W of Wilton",47.50216,-95.07533,Beltrami,MN,5.970954052,1.443878174,07010101,Mississippi River - Headwaters,0701010101,,070101010102,0701010101-02,Grant Creek,UM,FALSE,50,NLF,50r,212,212N,212Na,,,Bemidji Area,,North,6,Northern Headwaters,,,5.8,26.4,32.2,3,47,17.3,0.5,0,35.2,100,nlcd2001,
13UM148,Trib. to Lake Bemidji,"Upstream of Irvine Ave, 2 mi. N of Bemidji",47.52605,-94.88634,Beltrami,MN,20.25252541,1.980774045,07010101,Mississippi River - Headwaters,0701010105,,070101010501,0701010105-01,Cass Lake-Mississippi River,UM,FALSE,50,NLF,50r,212,212N,212Na,,,Bemidji Area,Low Gradient fish class based on secondary criteria,North,7,Low Gradient,4,Northern Forest Streams GP,9.3,16.7,26,4.1,57.4,10.8,1.6,0,30.1,99.9,nlcd2001,
13UM149,Trib. to Little Mississippi River,"Downstream of CR 2, 4.5 mi. S of Shevlin",47.46928,-95.22409,Clearwater,MN,10.57661226,1.787810802,07010101,Mississippi River - Headwaters,0701010101,,070101010104,0701010101-01,Little Mississippi River,UM,FALSE,50,NLF,50r,212,212N,212Na,,,Bemidji Area,,North,6,Northern Headwaters,,,2.4,15.4,17.8,2.6,69.8,9.3,0.4,0,20.4,99.9,nlcd2001,
13UM153,Turtle River,"Upstream of CSAH 20, 11 mi. N of Cass Lake",47.54501,-94.59827,Beltrami,MN,166.1414577,0.003540039,07010101,Mississippi River - Headwaters,0701010104,,070101010407,0701010104-01,Turtle River,UM,FALSE,50,NLF,50r,212,212N,212Na,,,Bemidji Area,,North,5,Northern Streams,4,Northern Forest Streams GP,1,8.5,9.5,3.1,63.8,10.6,12.9,0.1,12.7,100,nlcd2001,
13UM154,Turtle River,"Downstream of CR 307, 4.5 mi. S of Tenstrike",47.59158,-94.66291,Beltrami,MN,122.634424,0.35055542,07010101,Mississippi River - Headwaters,0701010104,,070101010407,0701010104-01,Turtle River,UM,FALSE,50,NLF,50r,212,212N,212Na,,,Bemidji Area,,North,5,Northern Streams,,,1.2,9.6,10.8,3.2,64,9.3,12.6,0.1,14.1,100,nlcd2001,
13UM155,Turtle River,"Upstream of Hillcrest Dr. NE, 1 mi. N of Turtle River",47.6148,-94.76386,Beltrami,MN,86.94769645,0.374725372,07010101,Mississippi River - Headwaters,0701010104,,070101010404,0701010104-01,Turtle River,UM,FALSE,50,NLF,50r,212,212N,212Na,,,Bemidji Area,,North,5,Northern Streams,,,1.5,10.8,12.3,3.1,64.6,6.5,13.5,0.1,15.5,100.1,nlcd2001,
13UM156,Turtle River,"Upstream of CR 301, 3 mi. S of Puposky",47.63328,-94.90775,Beltrami,MN,38.14071563,0.676177859,07010101,Mississippi River - Headwaters,0701010104,,070101010402,0701010104-01,Turtle River,UM,FALSE,50,NLF,50r,212,212N,212Na,,,Bemidji Area,Low Gradient fish class based on secondary criteria,North,7,Low Gradient,4,Northern Forest Streams GP,2.3,17.3,19.6,3.4,62.5,5.6,8.9,0,23,100,nlcd2001,
13UM157,Turtle River,"Downstream of Hwy 89, 4.5 mi. W of Puposky",47.66259,-95.01208,Beltrami,MN,12.65252913,1.048064709,07010101,Mississippi River - Headwaters,0701010104,,070101010401,0701010104-01,Turtle River,UM,FALSE,51,NCHF,51j,212,212N,212Na,,,Bemidji Area,Low Gradient fish class based on secondary criteria,North,7,Low Gradient,,,3.3,12.1,15.4,3.6,70.1,3.7,7.1,0.1,19.1,100,nlcd2001,
13UM160,Third River,"Downstream of Skimmerhorn Rd., 1 mi N of Decker Lake",47.66654,-94.40896,Itasca,MN,9.485140069,0.6094836,07010101,Mississippi River - Headwaters,0701010106,,070101010602,0701010106-01,Third River,UM,FALSE,50,NLF,50r,212,212N,212Na,,,Grand Rapids Area,Low Gradient fish class based on secondary criteria,North,7,Low Gradient,4,Northern Forest Streams GP,0,9.7,9.7,1.2,73.1,15.3,0.7,0,10.9,100,nlcd2001,
13UM161,Vermillion River,"Upstream of T-2558 rd., 1 mi. W of Sugar Lake",47.14844,-93.87753,Cass,MN,9.569580611,5.252519608,07010101,Mississippi River - Headwaters,0701010109,,070101010904,0701010109-02,Vermillion River,UM,FALSE,50,NLF,50q,212,212N,212Nb,,,Walker Area,,North,6,Northern Headwaters,3,Northern Forest Streams RR,0.3,1.1,1.4,0.6,82.8,11.6,3.6,0,2,100,nlcd2001,
13UM172,Stony Creek,"Downstream of 353rd Ave, 2 mi. NW of Spring Hill",45.55419,-94.84359,Stearns,MN,11.56175192,0.983703554,07010202,Sauk River,0701020205,,070102020505,0701020205-01,Middle Sauk River,UM,FALSE,51,NCHF,51l,251,251B,251Ba,,,Montrose Area,,North,6,Northern Headwaters,,,68.8,22.3,91.1,4.8,1.3,1.8,1,0,95.9,100,nlcd2001,
13UM173,Stony Creek,"Downstream of 353rd Ave, 2 mi. NW of Spring Hill",45.5486,-94.84344,Stearns,MN,12.05692794,2.438568115,07010202,Sauk River,0701020205,,070102020505,0701020205-01,Middle Sauk River,UM,FALSE,51,NCHF,51l,251,251B,251Ba,,,Montrose Area,,North,6,Northern Headwaters,,,69.1,22,91.1,4.9,1.4,1.8,0.9,0,96,100.1,nlcd2001,
13UM175,Long Prairie River,Behind Roberts house on NW corner of yard. Directly W of Hwy 30 & Hwy 5 intersect,46.0226,-94.85751,Todd,MN,452.4869807,0.080024205,07010108,Long Prairie River,0701010802,,070101080207,0701010802-01,Middle Long Prairie River,UM,FALSE,51,NCHF,51l,222,222M,222Ma,,,Little Falls Area,,North,5,Northern Streams,,,32.2,27.3,59.5,7.3,16.4,5.6,11.1,0,66.8,99.9,nlcd2001,
13UM176,Union Creek,Upstream of Colfax Ave SE in Wadena,46.43724,-95.1278,Wadena,MN,8.707257,2.230415583,07010107,Redeye River,0701010802,,070101070303,,,UM,FALSE,,,,,,,,,Park Rapids Area,,North,11,Northern Coldwater,8,Northern Coldwater,,,,,,,,,,,,
13UM179,Trib. to Lake Miltona,"Downstream of Hwy 14, approximately 1.5 miles NE of Miltona",46.06286,-95.33845,Douglas,MN,6.492191966,6.627441406,07010108,Long Prairie River,0701010801,,070101080102,0701010801-01,Headwaters Long Prairie River,UM,FALSE,51,NCHF,51j,222,222M,222Ma,,,Glenwood Area,,North,6,Northern Headwaters,5,Southern Streams RR,31.6,25.4,57,4.4,25.5,4.5,8.6,0,61.4,100,nlcd2001,
13UM183,Wing River,3.2 mi S of Hewitt DS of CR 73,46.28288,-95.11113,Todd,MN,118.1232836,0.699931026,07010107,Redeye River,0701010704,,070101070404,0701010704-01,Wing River,UM,FALSE,51,NCHF,51l,222,222M,222Ma,,,Little Falls Area,,North,5,Northern Streams,5,Southern Streams RR,35.1,20.1,55.2,4.2,24,13.4,3.2,0,59.4,100,nlcd2001,
13UM185,Sauk River,"Behind Golden Plump Factory, 1.5 miles E of Cold Spring, N side of Hwy 23",45.46416,-94.40676,Stearns,MN,949.4817719,0.703460693,07010202,Sauk River,0701020206,,070102020607,0701020206-01,Lower Sauk River,UM,FALSE,51,NCHF,51k,222,222M,222Ma,,,Montrose Area,,North,4,Northern Rivers,2,Prairie Forest Rivers,51.2,27.6,78.8,5.3,7.9,3.4,4.6,0,84.1,100,nlcd2001,
13UM186,Sauk River,"0.2, mi. S of Sauk River Rd, 1 mi. W of Rockville",45.47223,-94.34638,Stearns,MN,959.3401184,0.804199159,07010202,Sauk River,0701020206,,070102020607,0701020206-01,Lower Sauk River,UM,FALSE,51,NCHF,51k,222,222M,222Ma,,,Montrose Area,,North,4,Northern Rivers,2,Prairie Forest Rivers,51.1,27.6,78.7,5.3,8,3.4,4.6,0,84,100,nlcd2001,
13UM187,Long Prairie River,"Downstream of CR 3 NE, 4.5 mi SE of Miltona",46.00365,-95.2146,Douglas,MN,269.0637062,1.042388916,07010108,Long Prairie River,0701010802,,070101080201,0701010802-01,Middle Long Prairie River,UM,FALSE,51,NCHF,51l,222,222M,222Ma,,,Glenwood Area,,North,5,Northern Streams,,,31,22.7,53.7,8.8,15.5,3.8,18.1,0,62.5,99.9,nlcd2001,
13UM184,Trib. To Crow Wing River,"Downstream of 294th St., .5 mi. NW of Nimrod",46.65116,-94.88976,Wadena,MN,9.944524417,1.899578214,07010106,Crow Wing River,0701010608,,070101060806,0701010608-01,Middle Crow Wing River,UM,FALSE,51,NCHF,51l,212,212N,212Nc,,,Park Rapids Area,,North,6,Northern Headwaters,3,Northern Forest Streams RR,10.1,27.3,37.4,2.5,37.9,22.1,0,0,39.9,99.9,nlcd2001,
13LM013,Mississippi River,USACE RM 789,44.578748,-92.497028,Goodhue,MN,,,07040001,Mississippi River - Lake Pepin,0704000104,,070400010403,0704000104-01,City of Red Wing-Mississippi River,LM,FALSE,52,DA,52b,222,222L,222Lc,,,Lake City Area,,South,,,,,,,,,,,,,,,,
13LM014,Mississippi River,USACE RM 796,44.606696,-92.592461,Goodhue,MN,,,07040001,Mississippi River - Lake Pepin,0704000104,,070400010403,0704000104-01,City of Red Wing-Mississippi River,LM,FALSE,52,DA,52b,222,222L,222Lc,,,Lake City Area,,South,,,,,,,,,,,,,,,,
13LM015,Mississippi River,USACE RM 802,44.661244,-92.662645,Goodhue,MN,,,07040001,Mississippi River - Lake Pepin,0704000101,,070400010102,0704000101-01,Big River-Mississippi River,LM,FALSE,52,DA,52b,222,222L,222Lc,,,Lake City Area,,South,,,,,,,,,,,,,,,,
13LM016,Mississippi River,USACE RM 803,44.675199,-92.679289,Goodhue,MN,,,07040001,Mississippi River - Lake Pepin,0704000101,,070400010102,0704000101-01,Big River-Mississippi River,LM,FALSE,52,DA,52b,222,222L,222Lc,,,Lake City Area,,South,,,,,,,,,,,,,,,,
13LM017,Mississippi River,USACE RM 807,44.70462,-92.7206,Goodhue,MN,,,07040001,Mississippi River - Lake Pepin,,,,,,LM,FALSE,,,,,,,,,Lake City Area,,South,,,,,,,,,,,,,,,,
13LM018,Mississippi River,USACE RM 811,44.74593,-92.802622,Washington,MN,,,07040001,Mississippi River - Lake Pepin,0704000101,,070400010102,0704000101-01,Big River-Mississippi River,LM,FALSE,47,WCBP,47g,222,222L,222Lc,,,East Metro Area,,South,,,,,,,,,,,,,,,,
13LM019,Mississippi River,USACE  RM 823,44.781634,-92.999447,Washington,MN,,0.008585917,07010206,Mississippi River - Twin Cities,0701020609,,070102060903,0701020609-01,Lock and Dam No 2-Mississippi River,UM,FALSE,47,WCBP,47g,222,222M,222Md,,,East Metro Area,,South,1,Southern Rivers,,,,,,,,,,,,,,
13LM020,Mississippi River,USACE RM 835,44.90517,-93.042341,Dakota,MN,,0.003704688,07010206,Mississippi River - Twin Cities,0701020608,,070102060805,0701020608-01,City of Saint Paul-Mississippi River,UM,FALSE,51,NCHF,51a,222,222M,222Md,,,East Metro Area,,South,1,Southern Rivers,,,,,,,,,,,,,,
13LM021,Mississippi River,USACE RM 720,44.02332,-91.53606,Winona,MN,,,07040003,Mississippi River - Winona,0704000306,,070400030610,0704000306-01,City of Winona-Mississippi River,LM,FALSE,52,DA,52b,222,222L,222Lc,,,Lake City Area,,South,,,,,,,,,,,,,,,,
13LM022,Mississippi River,USACE RM 723,44.03284,-91.59698,Winona,MN,,,07040003,Mississippi River - Winona,0704000306,,070400030610,0704000306-01,City of Winona-Mississippi River,LM,FALSE,52,DA,52b,222,222L,222Lc,,,Lake City Area,,South,,,,,,,,,,,,,,,,
13LM023,Mississippi River,USACE RM 726,44.0563,-91.63988,Winona,MN,,,07040003,Mississippi River - Winona,0704000306,,070400030610,0704000306-01,City of Winona-Mississippi River,LM,FALSE,52,DA,52b,222,222L,222Lc,,,Lake City Area,,South,,,,,,,,,,,,,,,,
13LM024,Mississippi River,USACE RM 732,44.1213,-91.71343,Winona,MN,,,07040003,Mississippi River - Winona,0704000306,,070400030606,0704000306-01,City of Winona-Mississippi River,LM,FALSE,52,DA,52b,222,222L,222Lc,,,Lake City Area,,South,,,,,,,,,,,,,,,,
13LM025,Mississippi River,USACE RM 736,44.14178,-91.76804,Winona,MN,,,07040003,Mississippi River - Winona,0704000306,,070400030606,0704000306-01,City of Winona-Mississippi River,LM,FALSE,52,DA,52b,222,222L,222Lc,,,Lake City Area,,South,,,,,,,,,,,,,,,,
13LM026,Mississippi River,USACE RM 743,44.20459,-91.87443,Wabasha,MN,,,07040003,Mississippi River - Winona,0704000306,,070400030604,0704000306-02,Buffalo City-Mississippi River,LM,FALSE,52,DA,52b,222,222L,222Lc,,,Lake City Area,,South,,,,,,,,,,,,,,,,
13LM027,Mississippi River,USACE RM 746,44.24678,-91.88619,Wabasha,MN,,,07040003,Mississippi River - Winona,0704000306,,070400030604,0704000306-02,Buffalo City-Mississippi River,LM,FALSE,52,DA,52b,222,222L,222Lc,,,Lake City Area,,South,,,,,,,,,,,,,,,,
13LM028,Mississippi River,USACE RM 750,44.28566,-91.91563,Wabasha,MN,,,07040003,Mississippi River - Winona,0704000306,,070400030604,0704000306-02,Buffalo City-Mississippi River,LM,FALSE,52,DA,52b,222,222L,222Lc,,,Lake City Area,,South,,,,,,,,,,,,,,,,
13LM029,Mississippi River,USACE RM 756,44.35941,-91.95748,Wabasha,MN,,,07040003,Mississippi River - Winona,0704000306,,070400030601,0704000306-02,Buffalo City-Mississippi River,LM,FALSE,52,DA,52b,222,222L,222Lc,,,Lake City Area,,South,,,,,,,,,,,,,,,,
